"Participant.ID","Country","AgeMatchGroup","ChiSquare","DF","Pval","Speed","Motion.status","N.obs"
"036VI","India",36,806873367.756493,100,0,72,"Stationary",16191750
"036VI","India",36,806873367.756493,100,0,73,"Moving",38402215
"036VI","India",36,806873367.756493,100,0,73,"Stationary",16036650
"036VI","India",36,806873367.756493,100,0,74,"Moving",37823716
"036VI","India",36,806873367.756493,100,0,74,"Stationary",16435950
"036VI","India",36,806873367.756493,100,0,75,"Moving",37790306
"036VI","India",36,806873367.756493,100,0,75,"Stationary",15553050
"036VI","India",36,806873367.756493,100,0,76,"Moving",37693641
"036VI","India",36,806873367.756493,100,0,76,"Stationary",13559250
"036VI","India",36,806873367.756493,100,0,77,"Moving",43506923
"036VI","India",36,806873367.756493,100,0,77,"Stationary",15040200
"036VI","India",36,806873367.756493,100,0,78,"Moving",36128078
"036VI","India",36,806873367.756493,100,0,78,"Stationary",14820750
"036VI","India",36,806873367.756493,100,0,79,"Moving",29864559
"036VI","India",36,806873367.756493,100,0,79,"Stationary",13583550
"036VI","India",36,806873367.756493,100,0,80,"Moving",32178983
"036VI","India",36,806873367.756493,100,0,80,"Stationary",13623900
