Participant.ID,Country,Weeks.At.Test,AgeMatchGroup,Clip.Index,Segment.Index,Motion.Static,Segment.Start.ms,Segment.End.ms,Segment.ms
034NW,U.S.,34,35,14,8,Stationary,92644,98971,6327
034NW,U.S.,34,35,6,7,Moving,233541,239883,6342
057AP,U.S.,57,57.5,4,40,Moving,753692,760037,6345
036VI,India,36,36,15,88,Moving,2044964,2051316,6352
024DA,India,24,23,11,12,Stationary,201007,207360,6353
024DA,India,24,23,11,30,Stationary,595674,602029,6355
036VI,India,36,36,12,30,Moving,916776,923133,6357
053KD,U.S.,53,53.5,6,5,Stationary,34408,40765,6357
025TT,U.S.,25,25,9,3,Moving,1042393,1048753,6360
022JL,U.S.,22,23,15,25,Moving,2357307,2363670,6363
057AP,U.S.,57,57.5,11,45,Moving,2583303,2589666,6363
057AP,U.S.,57,57.5,11,3,Moving,12543,18906,6363
036MR,U.S.,36,36,7,2,Stationary,57861,64226,6365
034NW,U.S.,34,35,15,6,Stationary,101128,107497,6369
036VI,India,36,36,13,10,Moving,184926,191296,6370
034NW,U.S.,34,35,15,77,Moving,2502449,2508823,6374
036NI,India,36,35,5,40,Moving,2271058,2277432,6374
048RE,India,48,46.5,17,31,Moving,434824,441198,6374
036VI,India,36,36,12,214,Moving,3851928,3858307,6379
054AJ,India,54,53.5,16,3,Moving,49619,56002,6383
054AJ,India,54,53.5,10,3,Unclassified,60078,66466,6388
006AP,U.S.,6,6,20,3,Moving,1251574,1257965,6391
053KD,U.S.,53,53.5,6,3,Stationary,17612,24003,6391
036MR,U.S.,36,36,7,33,Moving,1929958,1936358,6400
036NI,India,36,35,5,30,Moving,1416265,1422671,6406
025TT,U.S.,25,25,18,6,Stationary,679337,685744,6407
025TA,India,25,25,8,2,Stationary,289940,296356,6416
053KD,U.S.,53,53.5,6,0,Moving,0,6425,6425
036VI,India,36,36,5,137,Unclassified,3741802,3748227,6425
034NW,U.S.,34,35,12,2,Moving,396370,402804,6434
036NI,India,36,35,5,29,Stationary,1409830,1416265,6435
036MR,U.S.,36,36,11,115,Moving,1381062,1387499,6437
046TE,U.S.,46,46.5,18,2,Moving,62530,68967,6437
053KD,U.S.,53,53.5,3,97,Moving,1686497,1692934,6437
057AP,U.S.,57,57.5,11,46,Stationary,2589667,2596104,6437
025TA,India,25,25,7,1,Stationary,18682,25130,6448
036VI,India,36,36,15,93,Moving,2105329,2111782,6453
048RE,India,48,46.5,18,5,Moving,397689,404146,6457
036VI,India,36,36,12,26,Moving,798932,805391,6459
053KD,U.S.,53,53.5,6,78,Moving,3033242,3039701,6459
054AJ,India,54,53.5,28,2,Stationary,12158,18618,6460
048RE,India,48,46.5,18,29,Moving,1509463,1515924,6461
036MR,U.S.,36,36,11,34,Stationary,382174,388647,6473
053KD,U.S.,53,53.5,7,132,Moving,2376103,2382577,6474
046TE,U.S.,46,46.5,18,19,Stationary,317571,324045,6474
053KD,U.S.,53,53.5,7,131,Stationary,2369628,2376102,6474
057AP,U.S.,57,57.5,8,30,Stationary,2594810,2601284,6474
036VI,India,36,36,13,17,Stationary,322992,329477,6485
036VI,India,36,36,12,76,Moving,2135639,2142126,6487
054AJ,India,54,53.5,18,5,Moving,42895,49387,6492
022JL,U.S.,22,23,14,35,Moving,746913,753406,6493
048RE,India,48,46.5,2,5,Moving,146117,152612,6495
036MR,U.S.,36,36,14,1,Moving,5814,12311,6497
057AP,U.S.,57,57.5,4,166,Moving,3748624,3755121,6497
036MR,U.S.,36,36,5,58,Stationary,1796337,1802834,6497
046TE,U.S.,46,46.5,15,36,Stationary,1496941,1503438,6497
046TE,U.S.,46,46.5,8,17,Moving,581128,587635,6507
036MR,U.S.,36,36,15,17,Moving,195804,202315,6511
036MR,U.S.,36,36,11,73,Moving,817959,824470,6511
036VI,India,36,36,11,40,Moving,982210,988721,6511
057AP,U.S.,57,57.5,7,29,Moving,889850,896361,6511
053KD,U.S.,53,53.5,3,46,Stationary,732563,739074,6511
034NW,U.S.,34,35,15,8,Stationary,141025,147538,6513
036VI,India,36,36,15,50,Moving,1122062,1128576,6514
025TT,U.S.,25,25,20,14,Stationary,1135993,1142514,6521
036VI,India,36,36,12,139,Moving,2902682,2909211,6529
036VI,India,36,36,12,166,Stationary,3193647,3200181,6534
024DA,India,24,23,4,8,Stationary,1191718,1198253,6535
046TE,U.S.,46,46.5,15,21,Moving,1060049,1066591,6542
034NW,U.S.,34,35,7,2,Moving,45204,51747,6543
025TA,India,25,25,8,7,Moving,1650086,1656631,6545
036VI,India,36,36,13,163,Moving,3231088,3237636,6548
053KD,U.S.,53,53.5,3,79,Moving,1358418,1364966,6548
053KD,U.S.,53,53.5,3,49,Moving,788877,795425,6548
036MR,U.S.,36,36,9,52,Stationary,1005180,1011728,6548
036MR,U.S.,36,36,8,31,Moving,257109,263670,6561
046TE,U.S.,46,46.5,8,13,Moving,333540,340101,6561
036VI,India,36,36,5,156,Stationary,4259758,4266319,6561
036VI,India,36,36,11,13,Stationary,655738,662301,6563
058LA,India,58,57.5,2,4,Moving,63553,70118,6565
024DA,India,24,23,1,0,Unclassified,0,6569,6569
057AP,U.S.,57,57.5,4,2,Moving,10374,16947,6573
036VI,India,36,36,15,59,Stationary,1295231,1301807,6576
024DA,India,24,23,9,7,Moving,251513,258093,6580
053KD,U.S.,53,53.5,7,48,Moving,569541,576126,6585
057AP,U.S.,57,57.5,11,47,Moving,2596105,2602690,6585
018MT,U.S.,18,17.5,2,0,Stationary,0,6585,6585
036MR,U.S.,36,36,11,106,Stationary,1314018,1320603,6585
025TA,India,25,25,18,0,Unclassified,0,6589,6589
036VI,India,36,36,13,155,Moving,3149250,3155844,6594
006MO,India,6,6,6,1,Moving,225416,232011,6595
036VI,India,36,36,12,22,Moving,765068,771663,6595
053KD,U.S.,53,53.5,6,10,Moving,226338,232933,6595
046TE,U.S.,46,46.5,7,91,Moving,3999152,4005751,6599
034JC,U.S.,34,34,16,17,Stationary,992606,999206,6600
036MR,U.S.,36,36,5,14,Stationary,390413,397024,6611
034NW,U.S.,34,35,14,34,Stationary,875073,881688,6615
036MR,U.S.,36,36,11,109,Moving,1336181,1342803,6622
036VI,India,36,36,13,131,Moving,2383842,2390464,6622
053KD,U.S.,53,53.5,4,29,Moving,1682945,1689567,6622
036MR,U.S.,36,36,8,72,Stationary,893691,900320,6629
046TE,U.S.,46,46.5,7,79,Moving,3738949,3745582,6633
034NW,U.S.,34,35,14,32,Stationary,863539,870173,6634
057AP,U.S.,57,57.5,8,33,Moving,2671326,2677985,6659
057AP,U.S.,57,57.5,9,4,Stationary,60606,67265,6659
034JC,U.S.,34,34,6,9,Stationary,1423315,1429975,6660
017MA,India,17,17.5,8,0,Unclassified,0,6667,6667
057AP,U.S.,57,57.5,4,154,Moving,3553722,3560409,6687
058LA,India,58,57.5,3,6,Moving,93486,100178,6692
036MR,U.S.,36,36,13,97,Moving,2000405,2007100,6695
048RE,India,48,46.5,17,7,Moving,86528,93223,6695
036MR,U.S.,36,36,7,25,Moving,1854589,1861285,6696
036MR,U.S.,36,36,7,9,Moving,302734,309431,6697
022JL,U.S.,22,23,14,12,Stationary,268226,274923,6697
022JL,U.S.,22,23,12,12,Stationary,1132846,1139543,6697
025TT,U.S.,25,25,4,11,Moving,252794,259498,6704
057AP,U.S.,57,57.5,4,132,Moving,3169770,3176495,6725
036MR,U.S.,36,36,17,15,Moving,346222,352953,6731
036VI,India,36,36,5,119,Moving,3372732,3379463,6731
022JL,U.S.,22,23,14,28,Stationary,573818,580549,6731
034NW,U.S.,34,35,6,1,Moving,11601,18341,6740
057AP,U.S.,57,57.5,4,178,Moving,4049508,4056271,6763
057AP,U.S.,57,57.5,4,38,Moving,708662,715425,6763
036VI,India,36,36,13,147,Moving,2894352,2901116,6764
036MR,U.S.,36,36,6,28,Moving,636243,643008,6765
053KD,U.S.,53,53.5,6,94,Moving,3480104,3486869,6765
036MR,U.S.,36,36,9,19,Moving,367004,373774,6770
057AP,U.S.,57,57.5,7,15,Moving,388389,395159,6770
057AP,U.S.,57,57.5,8,27,Moving,2251783,2258553,6770
036NI,India,36,35,1,0,Unclassified,0,6771,6771
046TE,U.S.,46,46.5,16,15,Moving,972656,979429,6773
048RE,India,48,46.5,9,3,Moving,86613,93393,6780
034NW,U.S.,34,35,15,32,Stationary,802944,809739,6795
022JL,U.S.,22,23,14,43,Moving,1113705,1120504,6799
053KD,U.S.,53,53.5,1,17,Moving,410550,417349,6799
006AP,U.S.,6,6,10,12,Stationary,1348644,1355443,6799
036VI,India,36,36,5,60,Stationary,2297244,2304043,6799
053KD,U.S.,53,53.5,6,63,Stationary,2237846,2244645,6799
058LA,India,58,57.5,8,4,Moving,70339,77140,6801
036VI,India,36,36,15,9,Stationary,302552,309356,6804
036MR,U.S.,36,36,9,45,Moving,951345,958152,6807
036VI,India,36,36,9,34,Stationary,627779,634586,6807
053KD,U.S.,53,53.5,3,88,Stationary,1502755,1509562,6807
018MT,U.S.,18,17.5,4,20,Stationary,599399,606207,6808
036VI,India,36,36,15,13,Stationary,369246,376067,6821
036MR,U.S.,36,36,12,15,Moving,266594,273421,6827
036VI,India,36,36,12,197,Moving,3729188,3736021,6833
036VI,India,36,36,13,95,Moving,1569066,1575899,6833
036MR,U.S.,36,36,8,36,Stationary,315487,322320,6833
034NW,U.S.,34,35,7,13,Moving,656391,663227,6836
034SA,India,34,34,22,12,Stationary,479560,486398,6838
018MT,U.S.,18,17.5,8,39,Moving,2036147,2042991,6844
053KD,U.S.,53,53.5,3,69,Moving,1114551,1121395,6844
036MR,U.S.,36,36,11,76,Stationary,880008,886852,6844
046TE,U.S.,46,46.5,7,17,Moving,1324530,1331384,6854
048RE,India,48,46.5,9,28,Stationary,911943,918802,6859
034NW,U.S.,34,35,9,27,Stationary,1509058,1515919,6861
036NI,India,36,35,8,12,Unclassified,645516,652382,6866
022JL,U.S.,22,23,12,21,Moving,1686740,1693607,6867
036MR,U.S.,36,36,8,19,Moving,180439,187306,6867
036MR,U.S.,36,36,6,34,Moving,728111,734978,6867
053KD,U.S.,53,53.5,1,53,Moving,3036132,3042999,6867
034JC,U.S.,34,34,16,25,Stationary,1135584,1142451,6867
034NW,U.S.,34,35,14,10,Stationary,115176,122043,6867
036VI,India,36,36,15,54,Moving,1146815,1153688,6873
057AP,U.S.,57,57.5,4,0,Moving,0,6877,6877
022JL,U.S.,22,23,11,27,Moving,2320806,2327685,6879
018MT,U.S.,18,17.5,8,21,Moving,1670809,1677690,6881
036MR,U.S.,36,36,13,71,Moving,1488399,1495280,6881
036MR,U.S.,36,36,11,93,Moving,1079068,1085949,6881
034NW,U.S.,34,35,15,13,Moving,237508,244405,6897
034JC,U.S.,34,34,12,11,Moving,1011168,1018069,6901
036MR,U.S.,36,36,8,73,Moving,900321,907222,6901
036VI,India,36,36,5,51,Moving,2131086,2137996,6910
036MR,U.S.,36,36,5,13,Moving,383497,390412,6915
057AP,U.S.,57,57.5,4,139,Stationary,3273396,3280311,6915
036MR,U.S.,36,36,14,4,Stationary,19834,26751,6917
036MR,U.S.,36,36,13,33,Moving,692825,699743,6918
036VI,India,36,36,5,57,Moving,2261952,2268887,6935
053KD,U.S.,53,53.5,1,3,Moving,48994,55929,6935
006MO,India,6,6,8,3,Moving,460874,467827,6953
036VI,India,36,36,5,35,Moving,1972510,1979463,6953
048RE,India,48,46.5,9,35,Moving,1325398,1332352,6954
018MT,U.S.,18,17.5,6,24,Stationary,1016427,1023382,6955
036MR,U.S.,36,36,13,40,Stationary,770155,777110,6955
053KD,U.S.,53,53.5,7,3,Stationary,21238,28193,6955
034NW,U.S.,34,35,15,63,Moving,2384990,2391947,6957
048RE,India,48,46.5,7,0,Unclassified,0,6981,6981
036MR,U.S.,36,36,14,19,Moving,210634,217625,6991
036MR,U.S.,36,36,2,3,Moving,76331,83323,6992
036MR,U.S.,36,36,9,0,Stationary,0,6992,6992
053KD,U.S.,53,53.5,7,123,Stationary,2311649,2318641,6992
036VI,India,36,36,13,130,Stationary,2376844,2383841,6997
036MR,U.S.,36,36,8,77,Moving,1134070,1141073,7003
036MR,U.S.,36,36,8,13,Moving,117947,124950,7003
053KD,U.S.,53,53.5,1,21,Moving,494700,501703,7003
046TE,U.S.,46,46.5,6,10,Moving,750059,757063,7004
034NW,U.S.,34,35,4,26,Stationary,1021850,1028854,7004
054AJ,India,54,53.5,28,0,Unclassified,0,7026,7026
018MT,U.S.,18,17.5,12,5,Moving,250786,257815,7029
036MR,U.S.,36,36,11,155,Moving,1972174,1979203,7029
046TE,U.S.,46,46.5,10,41,Moving,2030486,2037515,7029
018MT,U.S.,18,17.5,11,6,Stationary,2174749,2181778,7029
018MT,U.S.,18,17.5,8,22,Stationary,1677691,1684720,7029
018MT,U.S.,18,17.5,4,22,Stationary,618122,625151,7029
053KD,U.S.,53,53.5,6,100,Moving,3530662,3537699,7037
036MR,U.S.,36,36,12,22,Stationary,396984,404021,7037
025TT,U.S.,25,25,4,30,Moving,1165147,1172192,7045
025TT,U.S.,25,25,4,7,Moving,155802,162867,7065
036MR,U.S.,36,36,4,15,Stationary,162431,169497,7066
057AP,U.S.,57,57.5,7,14,Stationary,381322,388388,7066
018MT,U.S.,18,17.5,12,11,Moving,378177,385246,7069
036VI,India,36,36,5,77,Moving,2592840,2599911,7071
053KD,U.S.,53,53.5,1,23,Moving,612238,619309,7071
036VI,India,36,36,12,115,Unclassified,2529804,2536875,7071
046TE,U.S.,46,46.5,7,21,Moving,1346689,1353764,7075
036VI,India,36,36,12,60,Moving,1945072,1952148,7076
036VI,India,36,36,5,160,Stationary,4285405,4292499,7094
024DA,India,24,23,11,28,Stationary,576025,583122,7097
057AP,U.S.,57,57.5,8,17,Moving,1284788,1291891,7103
046TE,U.S.,46,46.5,18,53,Stationary,1593220,1600323,7103
057AP,U.S.,57,57.5,11,4,Stationary,18907,26010,7103
036VI,India,36,36,12,117,Moving,2566490,2573596,7106
054AJ,India,54,53.5,13,14,Stationary,494411,501527,7116
025TT,U.S.,25,25,11,17,Stationary,880841,887958,7117
046TE,U.S.,46,46.5,5,0,Moving,0,7122,7122
036VI,India,36,36,12,90,Moving,2249950,2257077,7127
025TT,U.S.,25,25,20,9,Moving,1076810,1083940,7130
034NW,U.S.,34,35,15,21,Moving,492044,499179,7135
034NW,U.S.,34,35,15,68,Stationary,2427415,2434552,7137
036VI,India,36,36,15,63,Stationary,1487400,1494538,7138
046TE,U.S.,46,46.5,18,6,Moving,188848,195988,7140
036VI,India,36,36,9,31,Unclassified,614607,621747,7140
036MR,U.S.,36,36,9,14,Stationary,278019,285159,7140
034JC,U.S.,34,34,6,10,Moving,1429976,1437119,7143
046TE,U.S.,46,46.5,10,44,Stationary,2256252,2263400,7148
036MR,U.S.,36,36,13,77,Moving,1592591,1599743,7152
025TA,India,25,25,10,8,Unclassified,635458,642615,7157
036MR,U.S.,36,36,6,18,Moving,272953,280126,7173
036MR,U.S.,36,36,6,10,Moving,204069,211242,7173
036VI,India,36,36,13,20,Moving,333268,340441,7173
036MR,U.S.,36,36,11,127,Moving,1516778,1523955,7177
036MR,U.S.,36,36,8,40,Stationary,374812,381990,7178
054AJ,India,54,53.5,18,4,Stationary,35701,42895,7194
057AP,U.S.,57,57.5,4,90,Moving,2364550,2371769,7219
018MT,U.S.,18,17.5,7,19,Moving,1328226,1335465,7239
036NI,India,36,35,5,32,Moving,1438680,1445920,7240
053KD,U.S.,53,53.5,7,35,Stationary,391127,398378,7251
053KD,U.S.,53,53.5,7,99,Stationary,1535648,1542899,7251
036VI,India,36,36,15,26,Moving,634291,641560,7269
022JL,U.S.,22,23,13,6,Stationary,512469,519738,7269
022JL,U.S.,22,23,14,55,Moving,1225463,1232738,7275
022JL,U.S.,22,23,14,41,Moving,834701,841976,7275
036VI,India,36,36,8,0,Unclassified,0,7275,7275
024DA,India,24,23,11,21,Moving,462824,470102,7278
053KD,U.S.,53,53.5,7,72,Moving,1002071,1009359,7288
034JC,U.S.,34,34,6,19,Stationary,1555596,1562884,7288
036MR,U.S.,36,36,11,98,Stationary,1122839,1130127,7288
034NW,U.S.,34,35,4,21,Moving,949511,956800,7289
036VI,India,36,36,12,183,Moving,3470720,3478015,7295
046TE,U.S.,46,46.5,15,27,Moving,1300637,1307935,7298
025TT,U.S.,25,25,11,13,Stationary,608211,615514,7303
034NW,U.S.,34,35,15,43,Moving,1082701,1090005,7304
036VI,India,36,36,5,26,Moving,1675928,1683232,7304
024DA,India,24,23,8,1,Moving,741120,748427,7307
022JL,U.S.,22,23,14,0,Stationary,0,7309,7309
057AP,U.S.,57,57.5,11,41,Moving,1296517,1303829,7312
036VI,India,36,36,13,36,Stationary,569092,576413,7321
036NI,India,36,35,6,22,Moving,929691,937013,7322
046TE,U.S.,46,46.5,6,6,Moving,149900,157223,7323
036MR,U.S.,36,36,9,44,Stationary,944019,951344,7325
057AP,U.S.,57,57.5,4,106,Moving,2667334,2674667,7333
036MR,U.S.,36,36,8,28,Stationary,242625,249968,7343
036VI,India,36,36,8,11,Stationary,2176034,2183377,7343
036VI,India,36,36,12,89,Stationary,2242606,2249949,7343
057AP,U.S.,57,57.5,10,20,Stationary,548930,556273,7343
036NI,India,36,35,9,0,Unclassified,0,7345,7345
034JC,U.S.,34,34,16,12,Moving,912148,919503,7355
025TT,U.S.,25,25,20,22,Stationary,1211570,1218930,7360
036MR,U.S.,36,36,4,18,Moving,228846,236208,7362
046TE,U.S.,46,46.5,18,22,Moving,329744,337106,7362
018MT,U.S.,18,17.5,4,2,Stationary,33078,40440,7362
036MR,U.S.,36,36,7,4,Stationary,79958,87320,7362
048RE,India,48,46.5,9,75,Moving,2563190,2570557,7367
057AP,U.S.,57,57.5,4,114,Moving,2923872,2931243,7371
057AP,U.S.,57,57.5,4,26,Moving,477508,484879,7371
036VI,India,36,36,13,9,Stationary,177546,184925,7379
036VI,India,36,36,12,74,Moving,2110142,2117522,7380
048RE,India,48,46.5,13,6,Moving,142313,149693,7380
046TE,U.S.,46,46.5,7,5,Moving,1088945,1096326,7381
018MT,U.S.,18,17.5,12,9,Moving,295445,302844,7399
036MR,U.S.,36,36,9,25,Moving,669960,677359,7399
057AP,U.S.,57,57.5,8,37,Moving,2785693,2793092,7399
036VI,India,36,36,5,62,Stationary,2319356,2326755,7399
036VI,India,36,36,13,146,Stationary,2886948,2894351,7403
048RE,India,48,46.5,9,9,Moving,478403,485809,7406
034NW,U.S.,34,35,15,47,Moving,1124714,1132122,7408
024DA,India,24,23,5,1,Moving,130016,137437,7421
036NI,India,36,35,5,36,Moving,2071825,2079249,7424
036MR,U.S.,36,36,9,43,Moving,936582,944018,7436
036VI,India,36,36,13,72,Stationary,1110746,1118191,7445
036MR,U.S.,36,36,14,5,Moving,26752,34199,7447
036VI,India,36,36,7,13,Moving,204668,212115,7447
057AP,U.S.,57,57.5,4,188,Moving,4755320,4762767,7447
036VI,India,36,36,7,23,Moving,1030403,1037854,7451
024DA,India,24,23,4,3,Moving,1125332,1132791,7459
048RE,India,48,46.5,11,29,Moving,597793,605257,7464
036VI,India,36,36,13,144,Stationary,2875526,2882995,7469
022JL,U.S.,22,23,15,21,Moving,2319900,2327373,7473
036MR,U.S.,36,36,7,49,Moving,2711065,2718538,7473
018MT,U.S.,18,17.5,8,42,Stationary,2056238,2063711,7473
036MR,U.S.,36,36,11,25,Moving,301439,308913,7474
036VI,India,36,36,5,141,Moving,3789368,3796847,7479
036VI,India,36,36,12,208,Stationary,3802016,3809495,7479
048RE,India,48,46.5,9,1,Moving,5430,12915,7485
054AJ,India,54,53.5,16,5,Moving,66448,73933,7485
048RE,India,48,46.5,13,10,Moving,221181,228682,7501
036NI,India,36,35,5,48,Moving,3073077,3080586,7509
048RE,India,48,46.5,18,9,Moving,565001,572510,7509
057AP,U.S.,57,57.5,8,21,Moving,1521403,1528913,7510
046TE,U.S.,46,46.5,17,2,Stationary,69449,76959,7510
053KD,U.S.,53,53.5,7,69,Stationary,904502,912012,7510
053KD,U.S.,53,53.5,7,93,Stationary,1462647,1470157,7510
053KD,U.S.,53,53.5,1,9,Moving,170476,177989,7513
048RE,India,48,46.5,17,20,Stationary,271732,279249,7517
034NW,U.S.,34,35,11,29,Moving,900920,908450,7530
034NW,U.S.,34,35,15,1,Moving,20408,27945,7537
036VI,India,36,36,13,160,Stationary,3191478,3199021,7543
057AP,U.S.,57,57.5,8,29,Moving,2587262,2594809,7547
036MR,U.S.,36,36,15,16,Stationary,188256,195803,7547
048RE,India,48,46.5,17,4,Stationary,41545,49098,7553
048RE,India,48,46.5,11,16,Stationary,300768,308330,7562
034JC,U.S.,34,34,6,50,Moving,2398256,2405819,7563
034SA,India,34,34,14,8,Moving,450041,457611,7570
006AP,U.S.,6,6,4,17,Moving,1161304,1168881,7577
036VI,India,36,36,12,44,Moving,1493076,1500658,7582
046TE,U.S.,46,46.5,18,40,Moving,1415583,1423167,7584
036VI,India,36,36,13,135,Moving,2624052,2631638,7586
048RE,India,48,46.5,18,31,Moving,1552405,1559991,7586
006MO,India,6,6,13,0,Unclassified,0,7601,7601
022JL,U.S.,22,23,14,49,Moving,1161237,1168852,7615
053KD,U.S.,53,53.5,3,73,Moving,1239759,1247380,7621
053KD,U.S.,53,53.5,4,2,Stationary,94202,101823,7621
022JL,U.S.,22,23,14,25,Moving,511836,519465,7629
048RE,India,48,46.5,17,17,Moving,212952,220588,7636
054AJ,India,54,53.5,28,20,Moving,132508,140145,7637
036MR,U.S.,36,36,12,7,Moving,102238,109887,7649
036VI,India,36,36,5,70,Stationary,2399312,2406961,7649
036MR,U.S.,36,36,11,161,Moving,2036591,2044249,7658
036VI,India,36,36,9,2,Unclassified,8917,16575,7658
018MT,U.S.,18,17.5,8,54,Stationary,2206939,2214597,7658
036MR,U.S.,36,36,11,100,Stationary,1181965,1189623,7658
036MR,U.S.,36,36,15,28,Stationary,464239,471897,7658
036VI,India,36,36,5,64,Stationary,2331059,2338723,7664
048RE,India,48,46.5,11,23,Moving,375877,383557,7680
022JL,U.S.,22,23,14,33,Moving,646170,653853,7683
036VI,India,36,36,12,5,Stationary,528972,536655,7683
036VI,India,36,36,12,202,Stationary,3750914,3758597,7683
053KD,U.S.,53,53.5,6,71,Stationary,2893094,2900777,7683
034NW,U.S.,34,35,15,79,Moving,2510888,2518581,7693
057AP,U.S.,57,57.5,8,57,Moving,3330074,3337769,7695
036MR,U.S.,36,36,4,21,Stationary,244275,251970,7695
036MR,U.S.,36,36,8,41,Moving,381991,389688,7697
036VI,India,36,36,15,83,Stationary,1930426,1938133,7707
024DA,India,24,23,11,38,Stationary,954680,962389,7709
025TT,U.S.,25,25,14,5,Moving,895416,903127,7711
057AP,U.S.,57,57.5,4,137,Stationary,3263668,3271381,7713
036VI,India,36,36,5,105,Moving,3218338,3226055,7717
053KD,U.S.,53,53.5,6,104,Moving,3579112,3586829,7717
046TE,U.S.,46,46.5,7,44,Stationary,2952311,2960029,7718
054AJ,India,54,53.5,13,10,Stationary,415851,423570,7719
024DA,India,24,23,11,3,Moving,57408,65136,7728
046TE,U.S.,46,46.5,18,38,Moving,701002,708734,7732
057AP,U.S.,57,57.5,9,33,Moving,1117400,1125132,7732
057AP,U.S.,57,57.5,4,158,Moving,3631470,3639221,7751
036VI,India,36,36,12,174,Stationary,3325506,3333257,7751
053KD,U.S.,53,53.5,6,87,Stationary,3382184,3389935,7751
034NW,U.S.,34,35,9,26,Moving,1501292,1509057,7765
025TT,U.S.,25,25,17,21,Moving,1492826,1500595,7769
036MR,U.S.,36,36,11,201,Moving,2581823,2589592,7769
036MR,U.S.,36,36,11,90,Stationary,1040958,1048727,7769
057AP,U.S.,57,57.5,6,38,Stationary,963480,971249,7769
036MR,U.S.,36,36,10,6,Stationary,74592,82362,7770
036MR,U.S.,36,36,11,6,Stationary,74592,82362,7770
006MO,India,6,6,5,1,Unclassified,167290,175070,7780
048RE,India,48,46.5,16,5,Stationary,127422,135203,7781
053KD,U.S.,53,53.5,1,47,Moving,2799628,2807413,7785
034NW,U.S.,34,35,15,49,Moving,1137565,1145357,7792
046TE,U.S.,46,46.5,7,22,Stationary,1353765,1361557,7792
034NW,U.S.,34,35,14,35,Moving,881689,889484,7795
046TE,U.S.,46,46.5,7,69,Moving,3505780,3513576,7796
054AJ,India,54,53.5,27,2,Unclassified,25449,33245,7796
036MR,U.S.,36,36,15,25,Moving,401857,409663,7806
053KD,U.S.,53,53.5,7,80,Moving,1271468,1279274,7806
036MR,U.S.,36,36,10,0,Stationary,0,7806,7806
036MR,U.S.,36,36,11,0,Stationary,0,7806,7806
048RE,India,48,46.5,11,6,Stationary,111774,119603,7829
025TA,India,25,25,10,1,Moving,323685,331517,7832
034SA,India,34,34,9,1,Moving,171783,179615,7832
036VI,India,36,36,12,99,Stationary,2356934,2364767,7833
018MT,U.S.,18,17.5,4,27,Moving,805971,813814,7843
036MR,U.S.,36,36,13,87,Moving,1728751,1736594,7843
036MR,U.S.,36,36,11,10,Stationary,98087,105931,7844
036MR,U.S.,36,36,10,10,Stationary,98087,105931,7844
022JL,U.S.,22,23,14,18,Stationary,330378,338231,7853
036VI,India,36,36,5,9,Stationary,264681,272544,7863
036MR,U.S.,36,36,5,38,Stationary,981541,989406,7865
036VI,India,36,36,5,2,Moving,154326,162197,7871
048RE,India,48,46.5,9,23,Moving,760857,768744,7887
034NW,U.S.,34,35,4,28,Stationary,1070322,1078225,7903
036VI,India,36,36,5,36,Stationary,1979464,1987377,7913
018MT,U.S.,18,17.5,12,7,Moving,277426,285343,7917
036VI,India,36,36,9,14,Moving,434713,442630,7917
053KD,U.S.,53,53.5,4,31,Moving,1972359,1980276,7917
024DA,India,24,23,4,12,Stationary,1210663,1218583,7920
006AP,U.S.,6,6,10,14,Stationary,1384922,1392843,7921
053KD,U.S.,53,53.5,6,97,Stationary,3506658,3514579,7921
034NW,U.S.,34,35,15,53,Moving,2093029,2100960,7931
036VI,India,36,36,7,39,Moving,1792688,1800629,7941
034JC,U.S.,34,34,16,28,Moving,1167919,1175863,7944
018MT,U.S.,18,17.5,8,27,Moving,1711842,1719796,7954
036MR,U.S.,36,36,11,187,Moving,2388535,2396489,7954
036MR,U.S.,36,36,7,51,Moving,2723460,2731414,7954
053KD,U.S.,53,53.5,7,136,Moving,3053499,3061453,7954
034NW,U.S.,34,35,5,14,Moving,452227,460201,7974
036VI,India,36,36,3,2,Unclassified,375671,383649,7978
022JL,U.S.,22,23,15,19,Moving,2123467,2131458,7991
053KD,U.S.,53,53.5,7,5,Stationary,49765,57756,7991
036VI,India,36,36,5,95,Moving,2974694,2982693,7999
